keyword,mID
public service announcement,15470214
male nudity,5439812
photograph on a cell phone,5439812
pimp,5439812
strip club,5439812
nigerian accent,5439812
looney tunes,0088491
1980s,0088491
bugs bunny character,0088491
animal character name in series title,0088491
seven word series title,0088491
intelligence,0845746
money laundering,0845746
international crime ring,0845746
intelligence mole,0845746
intelligence agent,0845746
singer,11364112
character name as title,11364112
one word title,11364112
queer,11364112
recording,11364112
fantasy superhero,5235880
time loop,3748918
blood,3748918
evil father,3748918
female nudity,3748918
violence,3748918
isekai,10431262
shounen,10431262
high school students,10431262
childhood friend,10431262
anime,10431262
campy,0081249
upskirt,0081249
psychotronic film,0081249
timeframe 1980s,0081249
redheaded woman,0081249
spy,7369550
jet pack,7369550
self destruct,7369550
disintegration,7369550
shot in the back,7369550
zombie apocalypse,2535470
australian,2535470
one word title,2535470
zombie,2535470
gas mask,2535470
sleeping with socks on,0101615
bare chested male,0101615
egocentrism,0101615
narcissism,0101615
witness,0101615
timeframe 2010s,2401798
college,2401798
push button,2401798
independent video,2401798
cliffhanger,2401798
male nudity,7043012
male rear nudity,7043012
artist,7043012
satire,7043012
gay man has sex with a woman,7043012
sexuality,0063678
mysterious stranger,0063678
homosexuality,0063678
bourgeoisie,0063678
upper class,0063678
female nudity,0080486
erotica,0080486
bare breasts,0080486
nude dance,0080486
sexual perversion,0080486
2010s,2162709
scooby doo character,2162709
van helsing character,2162709
great dane,2162709
vampire,2162709
male objectification,5651338
bare chested male,5651338
reference to god,5651338
male nudity,5651338
male full frontal nudity,5651338
political conspiracy,0082085
psychotronic film,0082085
hitchcockian,0082085
roman a clef,0082085
techno thriller,0082085
scarecrow character,5769154
two word title,5769154
numbered sequel,5769154
sequel,5769154
second part,5769154
ancient greece,0346491
greek,0346491
macedonia,0346491
sex slave,0346491
female rear nudity,0346491
porn star,1340773
female full rear nudity,1340773
female female kiss,1340773
coitus,1340773
copulation,1340773
farm,0077405
train,0077405
wealth,0077405
farm worker,0077405
seasonal work,0077405
warden,0097770
prison,0097770
self sacrifice,0097770
park,0097770
small business,0097770
godzilla,0061856
kaiju,0061856
weather,0061856
island,0061856
scientist,0061856
matches,0091341
planet,0091341
galaxy,0091341
desert,0091341
husband wife relationship,0091341
small town,1540133
drug smuggling,1540133
galway ireland,1540133
mother son relationship,1540133
ireland,1540133
stewardess,0120390
commercial air travel,0120390
airplane,0120390
pilot,0120390
shootout,0120390
huis clos,5121816
black comedy,5121816
violence,5121816
hipster,5121816
held at gunpoint,5121816
supermarionation,0054567
flying sub,0054567
puppet,0054567
psychotronic film,0051063
part animated,4920450
black and white scene,4920450
1990s,4920450
voice over,4920450
little girl,4920450
absinthe,3103620
psychotronic film,0055894
kew gardens london,0055894
lincoln's inn fields london england,0055894
piccadilly circus london,0055894
houses of parliament london,0055894
older actors younger roles,0164917
driving,0164917
knife,0164917
power,0164917
artifact,0164917
church,0110889
catholic priest,0110889
homosexual,0110889
sexual repression,0110889
liverpool england,0110889
law firm,0119196
lawyer,0119196
law,0119196
committed to asylum,0119196
killing a pet,0119196
greatest fear,1085779
fear,1085779
bare chested male,1085779
bare chested boy,1085779
bathing a dog,1085779
forced to watch sex,1095217
lieutenant,1095217
crack pipe,1095217
nude photograph,1095217
murder investigation,1095217
frame up,0144714
psychotronic series,0144714
female immortal,0144714
highlander,0144714
cyber crime,0144714
independent video game,7034108
single player,7034108
playstation 4,7034108
xbox one,7034108
microsoft windows,7034108
sequel,1630029
second part,1630029
3d,1630029
disney,1630029
science fantasy,1630029
cricket the sport,0372532
wedding,0372532
escort,0372532
male escort,0372532
wedding date,0372532
latias,0347791
latios,0347791
pokemon,0347791
pikachu,0347791
based on video game,0347791
character credited as self,1458674
baseball stadium,0437863
darth vader character,0437863
man wears eyeglasses,0437863
girl wears eyeglasses,0437863
happy madison,0437863
bitten by evil dead,0067500
zombification,0067500
knights templar,0067500
knight templar,0067500
tomb,0067500
outer space,0762125
hovercar,0762125
astronomical object in title,0762125
alien,0762125
alien planet,0762125
based on tv series,8110232
italian american,8110232
newark riots,8110232
prequel,8110232
men,8110232
coming of age,1104123
shared universe,1104123
strong female character,1104123
loyalty,1104123
hero,1104123
rasputin character,0059635
character name as title,0059635
grigori rasputin character,0059635
four word title,0059635
psychotronic film,0059635
military,12226808
cgi,12226808
aerial combat,12226808
mockbuster,12226808
russian,12226808
year 1967,0078680
year 1992,0078680
1960s,0078680
1970s,0078680
1980s,0078680
spider man character,0078308
peter parker character,0078308
j. jonah jameson character,0078308
psychotronic film,0078308
1970s,0078308
valley girl,0086525
teen comedy,0086525
coming of age,0086525
los angeles california,0086525
title directed by female,0086525
unintentionally funny,1778346
reference to kentucky fried chicken,1778346
aids,1778346
religious fanatic,1778346
ping pong,1778346
based on true story,1389137
zoo,1389137
inspection,1389137
family relationships,1389137
brother sister relationship,1389137
labrador retriever,0113028
boy dog relationship,0113028
dog,0113028
survival,0113028
stray dog,0113028
cfnm,0926762
cfnm scene,0926762
female full frontal nudity,0926762
female rear nudity,0926762
loft,0926762
female police officer,3528666
girls with guns,3528666
afghanistan war veteran,3528666
body lands on a car,3528666
dead female police officer,3528666
academic probation,0077975
toga party,0077975
lust,0077975
fraternity,0077975
stuffed bra,0077975
prison,0291341
soccer,0291341
remake of american film,0291341
soccer player,0291341
soccer match,0291341
twisted love,0406310
queen victoria character,0406310
reference to jack the ripper,0406310
hulking out,0406310
magical potion,0406310
game,6902676
chase,6902676
escape,6902676
disguise,6902676
drone,6902676
cayenne french guiana,0037166
anti nazi,0037166
sweating bare chested male,0037166
song,0037166
singer,0037166
reenactment,8888656
true crime,8888656
serial killer,8888656
murderer,8888656
police investigation,8888656
mother son incest,0111252
masturbation,0111252
independent film,0111252
incest,0111252
female full rear nudity,0111252
scam,9054192
housewives,9054192
crime caper,9054192
swindle,9054192
discount coupon,9054192
ova,3629520
mecha,3629520
anime,3629520
postapocalypse,3629520
sentient combat armor,3629520
human vulcan baby,0098382
male alien,0098382
pavel chekov character,0098382
spock character,0098382
sarek character,0098382
grindhouse film,0099108
psychotronic film,0099108
cult director,0099108
cult film,0099108
splatter,0099108
hand transplant,0026663
psychotronic film,0026663
monster movie,0026663
wax figure,0026663
mad scientist,0026663
second part,1674782
trial by media,3513548
media bias,3513548
false accusation,3513548
scapegoat,3513548
atlanta georgia,3513548
female nudity,4738776
breast,4738776
female full rear nudity,4738776
female masturbation,4738776
blonde,4738776
reference to kelly ripa,0460810
scene during end credits,0460810
looking at oneself in a mirror,0460810
character name as title,0460810
buck howard character,0460810
nazi zombie,3977848
flying shark,3977848
shark,3977848
porn star,3977848
ensemble cast,3977848
usa,0430770
united states,0430770
disappointment,0430770
divorce,0430770
new york,0430770
hubot,2180271
robot clone,2180271
artificial intelligence,2180271
robot,2180271
human robot,2180271
naivety,0401398
thumbs up gesture,0401398
apostrophe in title,0401398
punctuation in title,0401398
male protagonist,0401398
horse,0317648
race,0317648
cowboy,0317648
desert,0317648
horse race,0317648
psychotronic film,0097630
monster,0097630
expedition,0097630
sequel,0097630
based on novel,0097630
adult animation,0082509
female nudity,0082509
animated nudity,0082509
violence,0082509
sexual fantasy,0082509
cook,1135503
cooking,1135503
blog,1135503
french cuisine,1135503
food,1135503
superstition mountains arizona,0077065
superstition mountains,0077065
reference to arizona,0077065
psychotronic series,0077065
government,0077065
new york city,0482572
murder of a policeman,0482572
murder of a police officer,0482572
taken in for questioning,0482572
criminal investigation,0482572
character name as series title,4905554
two word title,4905554
psychological drama,4905554
true crime,4905554
timeframe 2010s,4905554
abortion clinic,0361693
massage,0361693
abortion,0361693
boyfriend boyfriend relationship,0361693
west highland white terrier,0361693
blaxploitation,0068282
female prisoner,0068282
handcuffed together,0068282
disguised as a nun,0068282
women in prison,0068282
armored truck,0084887
explosion,0084887
post apocalypse,0084887
low budget sci fi movie,0084887
fuel shortage,0084887
blonde,0893509
strip club,0893509
blonde bombshell,0893509
mistaken identity,0893509
stewardess,0893509
swamp,0053611
underwater explosion,0053611
giant leech,0053611
dynamite,0053611
poacher,0053611
wife raped in front of husband,0069715
attacked by a dog,0069715
facial birthmark,0069715
exclamation point in title,0069715
rottweiler,0069715
woman in jeopardy,0482374
infidelity,0482374
female nudity,0482374
cheating girlfriend,0482374
deception,0482374
animal,5513260
quicksand,5513260
penguin,5513260
otter,5513260
sequel,5513260
supernatural power,0363668
1990s,0363668
super intelligence,0363668
motorcycle,0363668
talking motorcycle,0363668
stranded,0058530
mars the planet,0058530
monkey,0058530
life on mars,0058530
human alien team,0058530
fun,2090883
police car,2090883
idyllic setting,2090883
southern germany,2090883
german police,2090883
gotham city,0041162
batman character,0041162
bruce wayne character,0041162
robin character,0041162
dick grayson character,0041162
mercenary,0080641
dictator,0080641
vietnam war veteran,0080641
african,0080641
reconnaissance,0080641
