language,mID
English,12800524
English,6916348
English,8752474
English,0094642
English,0060176
Spanish,14176542
English,2926810
Japanese,2926810
Hebrew,2926810
Portuguese,2926810
French,2926810
Arabic,2926810
Filipino,2926810
German,2926810
French,0094713
French,3547740
Sign Languages,3547740
Spanish,3547740
English,0119177
Esperanto,0119177
English,0106770
Cantonese,0106770
English,0360717
English,0804461
Hindi,9531772
English,4297380
English,4698684
English,0096289
Hebrew,0096289
English,2404233
English,0161492
Italian,12989910
English,2589362
Korean,7468056
Chinese,7468056
English,0804443
English,4459134
English,0080120
English,0094948
English,0203726
English,0180274
English,0116531
English,12876132
Spanish,12876132
Italian,0069920
Japanese,0270933
French,0089860
English,0475394
Spanish,0475394
English,0056752
French,0064816
English,0064816
English,0077524
Italian,0213847
English,0213847
Latin,0213847
"Greek, Ancient (to 1453)",0213847
English,1107816
Italian,1107816
Japanese,1107816
English,8415564
English,0086006
French,0086006
Spanish,0086006
Arabic,0086006
Spanish,0069029
English,12235026
English,3640424
French,3640424
German,3640424
Arabic,3640424
English,0109402
English,0118381
Italian,0118381
English,2869728
English,1569923
English,0842929
English,0109279
English,0072856
Brazilian Sign Language,0072856
Spanish,0072856
English,11505680
English,2251281
Swedish,0150662
English,0030550
English,1117581
Mandarin,1117581
English,0090849
German,0090849
English,0065446
English,0166425
German,0098410
English,1305591
English,3278330
Russian,3278330
Swedish,0063759
German,0063759
English,0072308
Chinese,9638680
English,0101366
English,0119675
Italian,0119675
French,4706558
English,0056112
English,6425560
English,0063240
English,0397820
English,0049516
English,0074045
English,0087015
English,8419594
English,0278488
Central Khmer,1781922
Mandarin,1781922
Vietnamese,1781922
English,1781922
Thai,1781922
French,1781922
Turkish,0782037
English,1872181
English,0114924
English,2920808
English,0120746
English,0281322
German,0281322
English,0086312
English,0067217
English,2027064
English,10370042
Dutch,7618604
French,7618604
English,7618604
German,7618604
Flemish,7618604
Spanish,12298140
English,0044121
English,0099277
German,0066380
Japanese,1389648
English,3068894
English,1139644
English,1486185
German,0382590
English,0382590
French,5893264
English,3270108
English,0096193
Spanish,0096193
English,0265591
English,0045963
French,0045963
Italian,0045963
English,0227984
English,0106452
English,16360004
English,14265992
English,0112040
English,0090060
French,2473750
English,7877382
English,0086904
English,4065340
English,0181199
English,6066714
Korean,1499666
English,1499666
English,1440345
Hebrew,1440345
Italian,0119889
French,0119889
English,6060444
Chinese,4743226
English,4743226
Japanese,4743226
English,0165710
English,4680182
Korean,4680182
English,0960731
English,10623646
English,0163492
English,4425200
Italian,4425200
Russian,4425200
Sign Languages,4425200
Hebrew,4425200
Hindi,2082197
English,1181791
Latin,1181791
English,1595656
French,1595656
Spanish,1595656
Italian,1595656
Sign Languages,1595656
Russian,1595656
English,5814060
French,5814060
Romanian,5814060
Latin,5814060
English,0379889
Italian,0379889
Arabic,0379889
English,10168670
English,2870808
English,10342914
Dutch,2586120
French,2586120
Hindi,2792284
Japanese,0123948
Spanish,0123948
English,0119142
Japanese,4671274
English,1713938
English,0100811
English,0097637
English,0129924
English,9684220
Swedish,0072285
English,6083648
Hindi,2016894
English,2016894
English,0090404
English,1608290
Italian,1608290
Spanish,1608290
English,0099409
English,0071717
English,2334879
English,2398231
Danish,2398231
English,0089601
Italian,0073554
English,0780567
English,0073697
English,1758595
English,8769300
English,9373688
English,0254099
English,1767372
French,0073115
English,0073115
Polish,0073115
French,8548830
English,1838544
Cantonese,0105851
Mandarin,0105851
English,0105851
English,14679942
English,4781612
English,11204094
English,0119123
English,0120102
German,0120102
Mandarin,0120102
Tibetan,0120102
Hindi,0120102
Japanese,0078349
English,0285742
English,0086143
English,1305583
English,0105402
English,1645089
Korean,11663480
English,11204372
French,12443930
English,0118749
English,11334312
English,4429160
English,4054654
English,0403508
Greek,0403508
Spanish,0403508
English,0486946
English,10923392
English,0322802
English,3829266
Spanish,3829266
English,0094947
English,0431308
English,0088333
English,0120627
English,8752498
German,8752498
French,7136896
English,0147770
English,0084287
English,9242768
English,0310793
English,7965440
Maori,7965440
English,0270792
Dutch,0374345
French,0374345
Flemish,0374345
English,1727824
British Sign Language,1727824
English,0345061
English,0059309
French,0059309
Japanese,0059309
English,10036104
English,5696066
Korean,2330866
Cantonese,2330866
English,2330866
Mandarin,2330866
Japanese,2330866
English,0289652
English,1694021
American Sign Language,1694021
Czech,0106539
English,0106539
English,4224588
English,0060214
Italian,0084935
English,0164993
English,0053337
Italian,7063210
French,0092995
English,14182842
English,0085694
English,0080907
English,0280665
French,0280665
Spanish,0280665
Swedish,5433600
Norwegian,5433600
Danish,5433600
English,3280262
English,4651410
Hindi,0488836
English,0114938
Sioux,0114938
Cantonese,0114938
English,0432373
English,0106611
German,0106611
Russian,0106611
English,0089869
Maori,0089869
English,0473356
Japanese,1945805
French,0094932
French,0211387
German,0211387
English,6833470
English,10651850
Spanish,10651850
English,1488181
English,1059793
Flemish,1059793
English,0071360
English,1718915
English,0386741
French,0386741
Spanish,0318462
Quechua,0318462
Mapudungun,0318462
English,1341167
Urdu,1341167
Punjabi,1341167
Arabic,1341167
English,0322259
Spanish,0322259
Japanese,0983977
Italian,0064940
Latin,0064940
Icelandic,0052948
English,0052948
Swedish,0052948
French,0052948
Italian,0052948
Russian,0052948
German,2498618
English,0944835
Russian,0944835
Korean,0944835
English,15326988
Tamil,1305797
English,0080516
English,3652662
English,0206275
English,9887580
Danish,0476461
English,1396219
English,3528906
English,0359013
Esperanto,0359013
English,16117428
English,0107101
Italian,0107101
English,0051311
English,10676048
Polish,5667286
English,18949702
Hindi,9248972
English,0047878
Swedish,0047878
Latin,0047878
German,0047878
English,4073890
Italian,0118799
German,0118799
English,0118799
English,3963816
English,0810784
French,0810784
English,8110988
English,0115783
English,0112625
English,0073637
English,0467406
Spanish,0467406
English,1881109
French,1656192
English,1656192
English,10478532
English,12913180
English,1594972
English,1817771
Italian,0058983
English,0080934
English,0298130
English,0119848
Italian,0119848
Japanese,0119848
Spanish,0119848
English,14681662
English,14161704
English,0088818
Italian,0088818
French,0088818
English,9827834
English,5592248
French,5592248
English,0875149
English,6294892
French,6296094
English,9742794
Spanish,9742794
Italian,9742794
German,9742794
French,9056192
Haitian,9056192
English,9056192
English,0030341
German,0030341
French,0030341
Italian,0030341
English,0098917
English,1615065
Spanish,1615065
Mandarin,9586294
English,9586294
Thai,13368804
English,0058383
English,0198781
English,1747958
Italian,1747958
Spanish,1747958
English,4382872
English,10002230
English,2459038
English,1650062
English,1705952
Norwegian,1613750
English,1613750
French,1613750
Swedish,1613750
Spanish,1613750
English,10343028
English,9301428
Japanese,5370130
English,5370130
English,0488962
English,0098350
English,0086776
Spanish,6332764
Korean,2025526
English,0108160
English,1273221
English,8409626
Finnish,8409626
English,15248702
English,15261812
English,6958014
Catalan,6958014
Spanish,6958014
English,12496552
Japanese,5439612
English,5439612
English,1160419
Mandarin,1160419
English,1480656
English,0049370
English,0030545
French,1183276
Czech,1183276
English,0118548
Spanish,0118548
English,5078852
English,14500264
English,4731008
French,4731008
German,4731008
English,0273657
Spanish,0273657
English,0283632
Spanish,2378281
English,2378281
Italian,0085327
English,0365686
Cantonese,0365686
English,1656186
Swedish,1656186
Japanese,4623604
English,2720680
Danish,2720680
Spanish,2720680
English,9319668
English,0085475
English,0951216
English,1682246
Chinese,12368430
Russian,11390180
English,0815244
Spanish,6830412
English,14242578
English,0091875
English,6924650
Japanese,6924650
Mandarin,6924650
Arabic,3461252
English,1285009
English,0437437
French,0437437
German,0437437
Italian,0437437
Spanish,0437437
English,0080798
English,1734433
Chinese,1734433
Spanish,1734433
English,13150606
English,2380307
Spanish,2380307
English,1893256
Polish,1893256
Cantonese,1893256
Italian,1893256
Italian,0079859
English,0079859
Korean,2308725
English,4208432
Spanish,11709206
English,0482571
English,0279967
English,0316655
English,0084969
English,0078902
Italian,0078902
French,0078902
English,7073710
English,10631148
English,3464902
French,3464902
Greek,3464902
English,1023114
Russian,1023114
Polish,1023114
Tibetan,1023114
Mongolian,1023114
Korean,7160070
English,1821549
Spanish,1821549
English,7942742
English,0168629
German,0168629
Czech,0168629
English,4254584
English,0175880
German,0175880
French,0175880
English,0199389
English,1781775
English,0089767
Japanese,3830998
English,1242460
English,1385861
English,1839591
English,3569570
Japanese,3569570
English,10161886
English,0070736
Japanese,0118200
English,0093565
Italian,0093565
Latin,0093565
English,0109068
Italian,0061132
English,0056923
French,0056923
German,0056923
Italian,0056923
Spanish,0056923
English,0111021
English,0058801
English,0408345
Japanese,1481363
English,3312748
English,13651858
French,0073017
Spanish,13276160
Catalan,13276160
Galician,13276160
English,11649338
English,6857376
English,1375670
Spanish,1375670
Mandarin,8976346
